web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1680698326-1231","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 25 Diciembre 2022","23:00","Despejado","18°","6 km/h","68%","1016 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2022.html"
"1680698326-1232","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Domingo 25 Diciembre 2022","23:30","Despejado","18°","6 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2022.html"
"1680698329-1233","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","00:00","Despejado","18°","11 km/h","73%","1016 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1234","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1235","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","00:30","Despejado","18°","11 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1236","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","01:00","Despejado","18°","7 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1237","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","01:30","Despejado","18°","7 km/h","73%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1238","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","02:00","Despejado","17°","7 km/h","72%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1239","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","02:30","Despejado","17°","6 km/h","72%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1240","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","03:00","Nubes dispersas","17°","7 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1241","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","03:30","Nubes dispersas","16°","11 km/h","82%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1242","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","04:00","Nubes dispersas","17°","11 km/h","72%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1243","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","04:30","Nubes dispersas","17°","11 km/h","72%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1244","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","05:00","Nubes dispersas","17°","11 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1245","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","05:30","Nubes dispersas","17°","13 km/h","77%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1246","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","06:00","Nubes dispersas","17°","11 km/h","82%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1247","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","06:30","Nubes dispersas","17°","11 km/h","82%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1248","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","07:00","Parcialmente cubierto","17°","9 km/h","88%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1249","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","07:30","Parcialmente cubierto","19°","11 km/h","78%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1250","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","08:00","Parcialmente cubierto","17°","9 km/h","88%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1251","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","08:30","Nubes dispersas","17°","7 km/h","88%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1252","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","09:00","Nubes dispersas","20°","9 km/h","73%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1253","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","09:30","Nubes dispersas","21°","13 km/h","69%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1254","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","10:00","Parcialmente cubierto","22°","17 km/h","64%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1255","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","10:30","Nubes dispersas","22°","20 km/h","64%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1256","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","11:00","Nubes dispersas","23°","22 km/h","57%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1257","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","11:30","Nubes dispersas","23°","22 km/h","57%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1258","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","12:00","Nubes dispersas","23°","20 km/h","53%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1259","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","12:30","Nubes dispersas","23°","22 km/h","50%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1260","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","13:00","Nubes dispersas","24°","22 km/h","50%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1261","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","13:30","Nubes dispersas","23°","22 km/h","50%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1262","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","14:00","Nubes dispersas","23°","22 km/h","53%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1263","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","14:30","Nubes dispersas","23°","19 > 43 km/h","57%","1012 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1264","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","15:00","Nubes dispersas","22°","17 km/h","64%","1012 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1265","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","15:30","Nubes dispersas","23°","19 km/h","61%","1012 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1266","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","16:00","Nubes dispersas","22°","19 km/h","64%","1012 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1267","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","16:30","Nubes dispersas","23°","17 km/h","53%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1268","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","17:00","Nubes dispersas","22°","15 km/h","57%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1269","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","17:30","Nubes dispersas","22°","13 km/h","57%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1270","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","18:00","Despejado","21°","11 km/h","64%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1271","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","18:30","Despejado","21°","7 km/h","64%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1272","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","19:00","Despejado","21°","7 km/h","64%","1013 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1273","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","19:30","Despejado","20°","En calma","64%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1274","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","20:00","Despejado","20°","4 km/h","64%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1275","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","20:30","Despejado","20°","6 km/h","64%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1276","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","21:00","Despejado","19°","6 km/h","68%","1014 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1277","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","21:30","Despejado","19°","7 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1278","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","22:00","Despejado","19°","9 km/h","68%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1279","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","22:30","Despejado","19°","11 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1280","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","23:00","Despejado","20°","6 km/h","46%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698329-1281","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Lunes 26 Diciembre 2022","23:30","Despejado","21°","4 km/h","49%","1015 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2022.html"
"1680698332-1282","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","00:00","Despejado","21°","6 km/h","49%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1283","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1284","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","00:30","Despejado","21°","6 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1285","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","01:00","Despejado","22°","4 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1286","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","01:30","Despejado","21°","6 km/h","56%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1287","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","02:00","Despejado","22°","24 km/h","57%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1288","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","02:30","Despejado","22°","35 km/h","57%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1289","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","03:00","Despejado","22°","32 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1290","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","03:30","Despejado","22°","35 km/h","53%","1015 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1291","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","04:00","Despejado","22°","33 km/h","57%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1292","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","04:30","Despejado","22°","37 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1293","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","05:00","Despejado","22°","39 km/h","46%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1294","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","05:30","Despejado","21°","39 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1295","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","06:00","Despejado","21°","39 km/h","56%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1296","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","06:30","Despejado","21°","37 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1297","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","07:00","Despejado","21°","41 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1298","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","07:30","Despejado","21°","41 km/h","53%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1299","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","08:00","Despejado","21°","39 km/h","56%","1016 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1300","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","08:30","Despejado","21°","39 km/h","56%","1017 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1301","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","09:00","Despejado","21°","41 km/h","56%","1017 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1302","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","09:30","Despejado","22°","37 km/h","50%","1018 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1303","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","10:00","Despejado","21°","30 km/h","53%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1304","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","10:30","Nubes dispersas","21°","30 km/h","56%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1305","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","11:00","Nubes dispersas","21°","26 km/h","56%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1306","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","11:30","Nubes dispersas","21°","22 km/h","53%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1307","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","12:00","Parcialmente cubierto","21°","19 km/h","53%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1308","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","12:30","Parcialmente cubierto","21°","15 km/h","53%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1309","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","13:00","Mayormente cubierto","21°","15 km/h","49%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1310","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","13:30","Parcialmente cubierto","22°","19 km/h","53%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1311","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","13:53","Neblina","22°","17 km/h","46%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1312","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","14:00","Neblina","22°","19 km/h","46%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1313","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","14:30","Neblina","22°","13 km/h","50%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1314","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","15:00","Neblina","22°","6 km/h","50%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1315","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","15:30","Neblina","22°","7 km/h","53%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1316","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","16:00","Neblina","22°","9 km/h","57%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1317","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","16:30","Neblina","22°","20 km/h","57%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1318","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","17:00","Neblina","22°","20 km/h","60%","1019 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1319","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","17:30","Neblina","22°","26 km/h","60%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1320","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","18:00","Lluvia ligera","20°","35 > 54 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1321","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","18:30","Neblina","21°","28 > 48 km/h","53%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1322","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","18:43","Parcialmente cubierto","22°","35 > 54 km/h","43%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1323","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","19:00","Lluvia ligera","21°","17 > 39 km/h","40%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1324","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","19:30","Nubes dispersas","22°","30 > 52 km/h","43%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1325","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","20:00","Nubes dispersas","22°","17 km/h","38%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1326","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","20:30","Despejado","22°","28 km/h","46%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1327","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","21:00","Despejado","22°","24 km/h","50%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1328","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","21:30","Despejado","21°","19 km/h","53%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1329","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","22:00","Despejado","22°","13 km/h","50%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1330","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","22:30","Despejado","22°","13 km/h","57%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1331","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","23:00","Despejado","22°","11 km/h","53%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698332-1332","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Martes 27 Diciembre 2022","23:30","Despejado","21°","11 km/h","64%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2022.html"
"1680698335-1333","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","00:00","Despejado","20°","9 km/h","64%","1022 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1334","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1335","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","00:30","Despejado","20°","11 km/h","68%","1022 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1336","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","01:00","Despejado","20°","15 km/h","64%","1022 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1337","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","01:30","Despejado","21°","19 km/h","56%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1338","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","02:00","Despejado","21°","20 km/h","60%","1022 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1339","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","02:30","Despejado","21°","20 km/h","64%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1340","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","03:00","Despejado","20°","20 km/h","68%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1341","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","03:30","Despejado","20°","19 km/h","68%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1342","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","04:00","Despejado","20°","19 km/h","68%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1343","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","04:30","Despejado","20°","19 km/h","68%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1344","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","05:00","Despejado","21°","17 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1345","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","05:30","Despejado","21°","19 km/h","56%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1346","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","06:00","Despejado","21°","17 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1347","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","06:30","Despejado","20°","13 km/h","64%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1348","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","07:00","Despejado","21°","13 km/h","64%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
"1680698335-1349","https://www.tutiempo.net/registros/gclp/1-diciembre-2022.html","Miércoles 28 Diciembre 2022","07:30","Despejado","21°","19 km/h","60%","1021 hPa","https://www.tutiempo.net/registros/gclp/28-diciembre-2022.html"
