web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
1680018461-733,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,15:30,Parcialmente cubierto,20°,9 km/h,68%,1015 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-734,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,16:00,Nubes dispersas,20°,9 km/h,64%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-735,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,16:30,Nubes dispersas,20°,9 km/h,68%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-736,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,17:00,Nubes dispersas,19°,6 km/h,68%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-737,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,17:30,Nubes dispersas,19°,4 km/h,68%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-738,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,18:00,Nubes dispersas,19°,6 km/h,68%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-739,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,18:30,Nubes dispersas,18°,6 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-740,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,19:00,Nubes dispersas,18°,6 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-741,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,19:30,Nubes dispersas,18°,6 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-742,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,20:00,Nubes dispersas,18°,6 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-743,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,20:30,Nubes dispersas,18°,6 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-744,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,21:00,Nubes dispersas,18°,7 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-745,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,21:30,Nubes dispersas,18°,7 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-746,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,22:00,Nubes dispersas,18°,7 km/h,73%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-747,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,22:30,Nubes dispersas,17°,6 km/h,77%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-748,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,23:00,Nubes dispersas,17°,4 km/h,77%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018461-749,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Domingo 15 Diciembre 2019,23:30,Nubes dispersas,17°,2 km/h,77%,1014 hPa,https://www.tutiempo.net/registros/gclp/15-diciembre-2019.html
1680018463-750,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,00:00,Nubes dispersas,16°,4 km/h,77%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-751,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,null,null,null,null,null,null,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-752,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,00:30,Nubes dispersas,16°,7 km/h,72%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-753,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,01:00,Nubes dispersas,16°,6 km/h,72%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-754,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,01:30,Nubes dispersas,16°,7 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-755,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,02:00,Nubes dispersas,16°,11 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-756,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,02:30,Nubes dispersas,16°,9 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-757,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,03:00,Nubes dispersas,16°,7 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-758,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,03:30,Nubes dispersas,16°,9 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-759,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,04:00,Nubes dispersas,15°,9 km/h,77%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-760,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,04:30,Nubes dispersas,16°,9 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-761,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,05:00,Nubes dispersas,15°,7 km/h,77%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-762,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,05:30,Nubes dispersas,16°,9 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-763,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,06:00,Nubes dispersas,16°,7 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-764,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,06:30,Nubes dispersas,16°,7 km/h,72%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-765,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,07:00,Nubes dispersas,16°,7 km/h,63%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-766,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,07:30,Nubes dispersas,15°,7 km/h,67%,1012 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-767,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,08:00,Parcialmente cubierto,16°,13 km/h,63%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-768,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,08:30,Parcialmente cubierto,17°,9 km/h,68%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-769,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,09:00,Parcialmente cubierto,18°,7 km/h,64%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-770,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,09:30,Parcialmente cubierto,20°,13 km/h,64%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-771,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,10:00,Parcialmente cubierto,21°,28 > 52 km/h,49%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-772,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,10:30,Nubes dispersas,22°,28 > 48 km/h,46%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-773,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,11:00,Nubes dispersas,21°,32 km/h,53%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-774,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,11:30,Nubes dispersas,22°,37 > 56 km/h,50%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-775,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,12:00,Mayormente cubierto,22°,26 > 44 km/h,46%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-776,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,12:30,Parcialmente cubierto,22°,26 km/h,43%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-777,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,13:00,Parcialmente cubierto,22°,15 km/h,53%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-778,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,13:30,Parcialmente cubierto,21°,7 km/h,60%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-779,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,14:00,Nubes dispersas,22°,30 > 48 km/h,35%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-780,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,14:30,Nubes dispersas,22°,26 km/h,35%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-781,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,15:00,Nubes dispersas,22°,33 > 54 km/h,38%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-782,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,15:30,Nubes dispersas,22°,24 km/h,38%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-783,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,16:00,Nubes dispersas,20°,43 km/h,60%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-784,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,16:30,Nubes dispersas,20°,32 km/h,60%,1013 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-785,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,17:00,Parcialmente cubierto,21°,37 km/h,43%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-786,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,17:30,Parcialmente cubierto,20°,32 km/h,46%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-787,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,18:00,Parcialmente cubierto,18°,41 km/h,64%,1014 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-788,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,18:30,Lluvia ligera,19°,39 km/h,56%,1015 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-789,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,19:00,Lluvia ligera,17°,24 km/h,77%,1016 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-790,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,19:30,Parcialmente cubierto,18°,30 km/h,64%,1016 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-791,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,20:00,Parcialmente cubierto,18°,22 km/h,59%,1016 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-792,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,20:30,Parcialmente cubierto,18°,35 km/h,59%,1016 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-793,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,21:00,Parcialmente cubierto,17°,39 km/h,72%,1016 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-794,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,21:30,Lluvia ligera,17°,44 > 65 km/h,72%,1017 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-795,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,22:00,Parcialmente cubierto,17°,37 km/h,63%,1017 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-796,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,22:30,Parcialmente cubierto,17°,33 km/h,68%,1017 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-797,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,23:00,Parcialmente cubierto,17°,22 km/h,63%,1017 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018463-798,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Lunes 16 Diciembre 2019,23:30,Lluvia ligera,17°,20 km/h,68%,1018 hPa,https://www.tutiempo.net/registros/gclp/16-diciembre-2019.html
1680018466-799,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,00:00,Parcialmente cubierto,16°,17 km/h,72%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-800,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,null,null,null,null,null,null,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-801,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,00:30,Parcialmente cubierto,16°,9 km/h,72%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-802,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,01:00,Parcialmente cubierto,15°,11 km/h,82%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-803,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,01:30,Lluvia ligera,16°,24 km/h,72%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-804,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,02:00,Lluvia ligera,16°,17 km/h,82%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-805,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,02:30,Parcialmente cubierto,15°,9 km/h,88%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-806,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,03:00,Parcialmente cubierto,16°,13 km/h,77%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-807,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,03:30,Parcialmente cubierto,16°,11 km/h,77%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-808,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,04:30,Parcialmente cubierto,16°,19 km/h,72%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-809,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,05:00,Parcialmente cubierto,17°,19 km/h,68%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-810,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,06:00,Parcialmente cubierto,16°,13 km/h,68%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-811,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,06:30,Parcialmente cubierto,16°,13 km/h,72%,1017 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-812,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,07:00,Parcialmente cubierto,16°,15 km/h,72%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-813,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,07:30,Parcialmente cubierto,16°,15 km/h,72%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-814,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,08:00,Parcialmente cubierto,16°,13 km/h,72%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-815,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,08:30,Parcialmente cubierto,18°,17 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-816,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,09:00,Nubes dispersas,18°,15 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-817,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,09:30,Nubes dispersas,19°,19 km/h,60%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-818,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,10:00,Parcialmente cubierto,20°,20 km/h,56%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-819,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,10:30,Parcialmente cubierto,20°,22 km/h,56%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-820,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,11:00,Mayormente cubierto,21°,26 km/h,53%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-821,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,11:30,Parcialmente cubierto,21°,28 km/h,53%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-822,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,12:00,Nubes dispersas,22°,28 km/h,50%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-823,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,12:30,Nubes dispersas,22°,28 km/h,46%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-824,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,13:00,Nubes dispersas,23°,30 km/h,41%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-825,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,13:30,Nubes dispersas,23°,28 km/h,44%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-826,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,14:00,Nubes dispersas,23°,28 km/h,44%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-827,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,14:30,Nubes dispersas,23°,30 km/h,44%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-828,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,15:00,Nubes dispersas,22°,33 km/h,50%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-829,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,15:30,Nubes dispersas,22°,33 km/h,53%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-830,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,16:00,Nubes dispersas,22°,37 km/h,57%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-831,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,16:30,Nubes dispersas,21°,39 km/h,60%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-832,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,17:00,Nubes dispersas,21°,35 km/h,56%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-833,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,17:30,Nubes dispersas,20°,33 km/h,60%,1018 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-834,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,18:00,Nubes dispersas,20°,28 km/h,60%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-835,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,18:30,Nubes dispersas,19°,19 km/h,68%,1019 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-836,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,19:00,Nubes dispersas,19°,17 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-837,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,19:30,Nubes dispersas,18°,19 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-838,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,20:00,Nubes dispersas,18°,13 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-839,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,20:30,Nubes dispersas,18°,9 km/h,64%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-840,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,21:00,Nubes dispersas,17°,7 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-841,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,21:30,Despejado,17°,7 km/h,72%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-842,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,22:00,Despejado,17°,9 km/h,72%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-843,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,22:30,Despejado,17°,4 km/h,72%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-844,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,23:00,Despejado,17°,7 km/h,72%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018466-845,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Martes 17 Diciembre 2019,23:30,Despejado,16°,9 km/h,77%,1021 hPa,https://www.tutiempo.net/registros/gclp/17-diciembre-2019.html
1680018468-846,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,00:00,Despejado,17°,7 km/h,72%,1021 hPa,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
1680018468-847,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,null,null,null,null,null,null,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
1680018468-848,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,00:30,Despejado,16°,7 km/h,77%,1021 hPa,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
1680018468-849,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,01:00,Despejado,16°,9 km/h,72%,1020 hPa,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
1680018468-850,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,01:30,Despejado,16°,11 km/h,77%,1020 hPa,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
1680018468-851,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 18 Diciembre 2019,02:00,Despejado,16°,11 km/h,72%,1020 hPa,https://www.tutiempo.net/registros/gclp/18-diciembre-2019.html
